feedback_id,patient_id,hospital_id,doctor_id,rating,comments,feedback_date
FB00018260,PAT008635,H008,DOC0495,1,Extremely long waiting time — over 3 hours for a simple consultation.,2024-05-30
FB00018261,PAT066925,H003,DOC0205,3,Service was acceptable but administrative processes are slow.,2025-05-08
FB00018262,PAT044160,H001,DOC0047,3,Average experience overall. Nothing exceptional but no major complaints.,2024-12-22
FB00018263,PAT000456,H001,DOC0064,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-11-14
FB00018264,PAT055418,H002,DOC0139,1,Extremely long waiting time — over 3 hours for a simple consultation.,2024-12-16
FB00018265,PAT031713,H001,DOC0036,1,Cleanliness of the wards needs significant improvement.,2024-08-26
FB00018266,PAT009413,H002,DOC0156,4,Modern equipment and knowledgeable medical team.,2025-04-28
FB00018267,PAT051387,H003,DOC0210,2,"Hospital was severely overcrowded, could not find a bed.",2024-08-18
FB00018268,PAT033201,H001,DOC0052,4,Very professional doctors. Quick and efficient service.,2024-08-11
FB00018269,PAT058500,H001,DOC0074,5,Doctor explained my condition thoroughly and answered all questions.,2025-02-15
FB00018270,PAT044986,H003,DOC0245,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-03-26
FB00018271,PAT045006,H004,DOC0267,3,Service was acceptable but administrative processes are slow.,2024-12-17
FB00018272,PAT009764,H006,DOC0401,4,Outstanding care in the ICU. Nurses were exceptional.,2025-02-07
FB00018273,PAT039110,H008,DOC0473,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-10-07
FB00018274,PAT059759,H001,DOC0088,2,Emergency department was chaotic and clearly understaffed.,2024-06-21
FB00018275,PAT025136,H007,DOC0440,4,Modern equipment and knowledgeable medical team.,2025-02-22
FB00018276,PAT038622,H001,DOC0074,4,Outstanding care in the ICU. Nurses were exceptional.,2024-06-30
FB00018277,PAT053952,H003,DOC0211,2,Lab results took over 5 hours. No one communicated the delay.,2024-12-17
FB00018278,PAT019547,H002,DOC0154,1,"Hospital was severely overcrowded, could not find a bed.",2024-05-23
FB00018279,PAT066961,H001,DOC0064,4,Modern equipment and knowledgeable medical team.,2025-04-01
FB00018280,PAT043593,H004,DOC0276,5,Modern equipment and knowledgeable medical team.,2024-07-29
FB00018281,PAT033642,H004,DOC0272,5,Minimal waiting time. Staff were courteous and professional.,2024-09-05
FB00018282,PAT053521,H004,DOC0267,4,Very professional doctors. Quick and efficient service.,2024-10-28
FB00018283,PAT034194,H007,DOC0423,5,Minimal waiting time. Staff were courteous and professional.,2024-10-17
FB00018284,PAT017928,H001,DOC0084,1,Lab results took over 5 hours. No one communicated the delay.,2024-07-30
FB00018285,PAT024660,H003,DOC0251,3,Service was acceptable but administrative processes are slow.,2024-11-13
FB00018286,PAT055493,H003,DOC0231,5,Very professional doctors. Quick and efficient service.,2024-10-15
FB00018287,PAT034210,H001,DOC0070,1,Billing process was confusing and poorly explained.,2025-05-09
FB00018288,PAT051217,H006,DOC0352,2,Billing process was confusing and poorly explained.,2024-10-29
FB00018289,PAT070507,H002,DOC0163,1,Extremely long waiting time — over 3 hours for a simple consultation.,2024-09-06
FB00018290,PAT037447,H006,DOC0367,2,Cleanliness of the wards needs significant improvement.,2025-03-12
FB00018291,PAT045453,H004,DOC0259,5,Doctor explained my condition thoroughly and answered all questions.,2024-11-29
FB00018292,PAT006144,H003,DOC0202,5,Modern equipment and knowledgeable medical team.,2024-05-12
FB00018293,PAT016065,H004,DOC0272,5,"Excellent care, clean facility, and attentive nursing staff.",2024-06-02
FB00018294,PAT035169,H001,DOC0060,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-05-31
FB00018295,PAT004387,H007,DOC0444,5,Modern equipment and knowledgeable medical team.,2024-09-11
FB00018296,PAT018057,H007,DOC0426,5,Outstanding care in the ICU. Nurses were exceptional.,2025-04-28
FB00018297,PAT026202,H006,DOC0343,3,Good doctors but the waiting area is too small and uncomfortable.,2025-04-27
FB00018298,PAT066727,H005,DOC0281,4,Modern equipment and knowledgeable medical team.,2025-04-23
FB00018299,PAT065712,H001,DOC0054,4,Minimal waiting time. Staff were courteous and professional.,2024-08-26
FB00018300,PAT060097,H005,DOC0278,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-03-16
FB00018301,PAT044379,H002,DOC0102,5,Doctor explained my condition thoroughly and answered all questions.,2025-04-10
FB00018302,PAT073572,H006,DOC0413,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-03-23
FB00018303,PAT067959,H007,DOC0434,4,Very professional doctors. Quick and efficient service.,2024-11-17
FB00018304,PAT006760,H008,DOC0475,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-01-15
FB00018305,PAT036953,H006,DOC0403,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-07-25
FB00018306,PAT050880,H005,DOC0282,5,"Excellent care, clean facility, and attentive nursing staff.",2024-07-16
FB00018307,PAT026232,H008,DOC0470,2,Lab results took over 5 hours. No one communicated the delay.,2024-11-29
FB00018308,PAT072223,H003,DOC0250,4,Doctor explained my condition thoroughly and answered all questions.,2025-01-15
FB00018309,PAT008948,H006,DOC0407,5,"Excellent care, clean facility, and attentive nursing staff.",2024-08-27
FB00018310,PAT033389,H001,DOC0044,5,Very satisfied with diagnosis accuracy and treatment plan.,2025-01-18
FB00018311,PAT034330,H003,DOC0190,3,Service was acceptable but administrative processes are slow.,2025-04-28
FB00018312,PAT033750,H001,DOC0023,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-10-31
FB00018313,PAT046840,H006,DOC0417,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2025-04-14
FB00018314,PAT045055,H002,DOC0160,2,Pharmacy was out of my prescribed medication for 2 days.,2024-07-03
FB00018315,PAT024515,H006,DOC0320,3,Service was acceptable but administrative processes are slow.,2024-09-16
FB00018316,PAT029725,H003,DOC0210,2,"Hospital was severely overcrowded, could not find a bed.",2025-02-01
FB00018317,PAT048465,H001,DOC0082,3,Average experience overall. Nothing exceptional but no major complaints.,2024-11-07
FB00018318,PAT024485,H001,DOC0061,4,Very professional doctors. Quick and efficient service.,2025-01-22
FB00018319,PAT029158,H004,DOC0277,4,Outstanding care in the ICU. Nurses were exceptional.,2025-03-07
FB00018320,PAT057190,H002,DOC0134,4,Very professional doctors. Quick and efficient service.,2024-08-30
FB00018321,PAT001957,H003,DOC0244,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-07-26
FB00018322,PAT073796,H001,DOC0040,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-08-18
FB00018323,PAT056503,H001,DOC0048,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-12-09
FB00018324,PAT033500,H004,DOC0265,3,Good doctors but the waiting area is too small and uncomfortable.,2025-02-23
FB00018325,PAT071485,H008,DOC0471,4,Minimal waiting time. Staff were courteous and professional.,2025-04-14
FB00018326,PAT015057,H002,DOC0168,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-12-19
FB00018327,PAT064245,H003,DOC0218,3,Good doctors but the waiting area is too small and uncomfortable.,2025-03-02
FB00018328,PAT043522,H001,DOC0063,4,"Excellent care, clean facility, and attentive nursing staff.",2024-10-23
FB00018329,PAT028711,H001,DOC0048,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-03-08
FB00018330,PAT070528,H001,DOC0006,4,Doctor explained my condition thoroughly and answered all questions.,2024-05-13
FB00018331,PAT009490,H008,DOC0497,2,Follow-up appointment was postponed twice without explanation.,2025-02-17
FB00018332,PAT073978,H008,DOC0481,3,Average experience overall. Nothing exceptional but no major complaints.,2025-04-26
FB00018333,PAT016509,H005,DOC0297,4,Minimal waiting time. Staff were courteous and professional.,2024-06-17
FB00018334,PAT028895,H001,DOC0017,4,"Excellent care, clean facility, and attentive nursing staff.",2024-09-29
FB00018335,PAT018291,H002,DOC0123,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-10-07
FB00018336,PAT046745,H006,DOC0384,5,Very professional doctors. Quick and efficient service.,2024-05-20
FB00018337,PAT074205,H001,DOC0044,5,Modern equipment and knowledgeable medical team.,2025-01-04
FB00018338,PAT040516,H005,DOC0295,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-11-19
FB00018339,PAT003017,H007,DOC0444,5,Minimal waiting time. Staff were courteous and professional.,2025-01-10
FB00018340,PAT032864,H008,DOC0448,3,Service was acceptable but administrative processes are slow.,2024-12-20
FB00018341,PAT015373,H007,DOC0423,3,Average experience overall. Nothing exceptional but no major complaints.,2024-06-09
FB00018342,PAT012149,H004,DOC0267,4,Modern equipment and knowledgeable medical team.,2025-01-03
FB00018343,PAT065448,H002,DOC0169,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-03-09
FB00018344,PAT071707,H001,DOC0039,3,Average experience overall. Nothing exceptional but no major complaints.,2024-09-29
FB00018345,PAT011689,H005,DOC0289,5,Very professional doctors. Quick and efficient service.,2024-07-25
FB00018346,PAT045490,H002,DOC0093,2,Extremely long waiting time — over 3 hours for a simple consultation.,2024-09-28
FB00018347,PAT043004,H001,DOC0036,3,Service was acceptable but administrative processes are slow.,2024-09-07
FB00018348,PAT013356,H004,DOC0264,4,"Excellent care, clean facility, and attentive nursing staff.",2025-04-13
FB00018349,PAT047431,H003,DOC0210,4,"Excellent care, clean facility, and attentive nursing staff.",2024-05-20
FB00018350,PAT037882,H005,DOC0307,5,Very professional doctors. Quick and efficient service.,2024-11-05
FB00018351,PAT010584,H004,DOC0276,5,Doctor explained my condition thoroughly and answered all questions.,2024-06-17
FB00018352,PAT070276,H002,DOC0151,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-10-21
FB00018353,PAT068042,H008,DOC0485,2,Pharmacy was out of my prescribed medication for 2 days.,2024-09-29
FB00018354,PAT026264,H007,DOC0438,4,Outstanding care in the ICU. Nurses were exceptional.,2024-12-17
FB00018355,PAT017046,H001,DOC0054,5,Outstanding care in the ICU. Nurses were exceptional.,2024-07-01
FB00018356,PAT052426,H008,DOC0521,4,Doctor explained my condition thoroughly and answered all questions.,2024-10-07
FB00018357,PAT019771,H008,DOC0502,3,Average experience overall. Nothing exceptional but no major complaints.,2024-10-09
FB00018358,PAT005260,H002,DOC0152,3,Service was acceptable but administrative processes are slow.,2024-08-30
FB00018359,PAT013003,H005,DOC0297,4,"Excellent care, clean facility, and attentive nursing staff.",2024-11-25
FB00018360,PAT043356,H003,DOC0185,3,Average experience overall. Nothing exceptional but no major complaints.,2024-10-19
FB00018361,PAT005835,H003,DOC0201,2,Lab results took over 5 hours. No one communicated the delay.,2025-02-10
FB00018362,PAT036752,H008,DOC0501,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-06-03
FB00018363,PAT044483,H006,DOC0385,5,Minimal waiting time. Staff were courteous and professional.,2025-04-20
FB00018364,PAT058985,H001,DOC0074,3,Average experience overall. Nothing exceptional but no major complaints.,2024-09-26
FB00018365,PAT003722,H005,DOC0311,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-07-19
FB00018366,PAT063734,H002,DOC0146,3,Good doctors but the waiting area is too small and uncomfortable.,2025-03-02
FB00018367,PAT040651,H008,DOC0484,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-09-28
FB00018368,PAT020240,H008,DOC0496,4,"Excellent care, clean facility, and attentive nursing staff.",2025-02-13
FB00018369,PAT068778,H002,DOC0091,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-11-21
FB00018370,PAT013216,H007,DOC0424,4,Minimal waiting time. Staff were courteous and professional.,2025-01-23
FB00018371,PAT018528,H002,DOC0153,2,Billing process was confusing and poorly explained.,2024-06-10
FB00018372,PAT019062,H005,DOC0282,5,Doctor explained my condition thoroughly and answered all questions.,2024-10-03
FB00018373,PAT021692,H003,DOC0238,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-04-22
FB00018374,PAT006590,H006,DOC0337,4,"Excellent care, clean facility, and attentive nursing staff.",2025-03-17
FB00018375,PAT070990,H003,DOC0195,3,Average experience overall. Nothing exceptional but no major complaints.,2024-08-29
FB00018376,PAT065868,H005,DOC0295,4,Minimal waiting time. Staff were courteous and professional.,2024-10-18
FB00018377,PAT034910,H007,DOC0430,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-07-31
FB00018378,PAT049688,H003,DOC0217,3,Service was acceptable but administrative processes are slow.,2025-03-31
FB00018379,PAT054249,H007,DOC0427,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-04-26
FB00018380,PAT015196,H003,DOC0206,3,Service was acceptable but administrative processes are slow.,2024-11-12
FB00018381,PAT059918,H008,DOC0492,2,"Hospital was severely overcrowded, could not find a bed.",2024-12-26
FB00018382,PAT009702,H006,DOC0321,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-06-01
FB00018383,PAT066837,H002,DOC0109,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-06-29
FB00018384,PAT073325,H001,DOC0065,5,"Excellent care, clean facility, and attentive nursing staff.",2024-05-22
FB00018385,PAT072186,H005,DOC0278,4,Minimal waiting time. Staff were courteous and professional.,2024-09-24
FB00018386,PAT021889,H001,DOC0067,2,Emergency department was chaotic and clearly understaffed.,2024-07-20
FB00018387,PAT010699,H002,DOC0168,5,Minimal waiting time. Staff were courteous and professional.,2024-08-20
FB00018388,PAT007122,H001,DOC0040,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-06-07
FB00018389,PAT024212,H002,DOC0109,4,Modern equipment and knowledgeable medical team.,2025-05-09
FB00018390,PAT058918,H007,DOC0426,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-02-11
FB00018391,PAT024879,H008,DOC0490,1,Cleanliness of the wards needs significant improvement.,2025-02-27
FB00018392,PAT025640,H006,DOC0340,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-06-04
FB00018393,PAT014205,H006,DOC0380,5,Very professional doctors. Quick and efficient service.,2024-08-27
FB00018394,PAT072135,H008,DOC0469,3,Service was acceptable but administrative processes are slow.,2025-03-30
FB00018395,PAT063763,H008,DOC0494,2,Lab results took over 5 hours. No one communicated the delay.,2024-11-09
FB00018396,PAT068523,H008,DOC0516,3,Service was acceptable but administrative processes are slow.,2024-10-07
FB00018397,PAT038923,H006,DOC0418,3,Service was acceptable but administrative processes are slow.,2024-05-23
FB00018398,PAT067004,H006,DOC0336,2,"Hospital was severely overcrowded, could not find a bed.",2025-05-09
FB00018399,PAT013744,H007,DOC0445,5,"Excellent care, clean facility, and attentive nursing staff.",2024-10-26
FB00018400,PAT004444,H001,DOC0051,1,Lab results took over 5 hours. No one communicated the delay.,2024-05-28
FB00018401,PAT066906,H001,DOC0082,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-10-27
FB00018402,PAT007738,H005,DOC0289,5,Very professional doctors. Quick and efficient service.,2024-10-08
FB00018403,PAT015287,H002,DOC0149,2,Extremely long waiting time — over 3 hours for a simple consultation.,2024-12-25
FB00018404,PAT063601,H002,DOC0102,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-07-02
FB00018405,PAT060958,H004,DOC0274,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-07-11
